,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories
13893,1,32,150.0,49.0,8.0,82.0,39.5,30.0
13894,0,51,179.0,78.0,15.0,89.0,40.0,66.0
13895,0,61,184.0,88.0,20.0,99.0,40.8,132.0
13896,0,30,194.0,96.0,9.0,91.0,39.6,37.0
13897,1,36,172.0,68.0,19.0,98.0,40.2,101.0
13898,0,66,197.0,105.0,7.0,91.0,39.5,42.0
13899,1,24,175.0,67.0,24.0,105.0,40.6,140.0
13900,0,77,182.0,83.0,28.0,108.0,40.8,241.0
13901,0,34,185.0,79.0,21.0,92.0,40.3,85.0
13902,1,37,164.0,60.0,18.0,96.0,40.3,94.0
13903,1,60,158.0,63.0,3.0,78.0,38.4,11.0
13904,1,22,167.0,65.0,26.0,99.0,41.0,135.0
13905,0,35,187.0,92.0,19.0,100.0,40.5,106.0
13906,1,23,171.0,68.0,17.0,92.0,40.2,75.0
13907,1,53,175.0,70.0,8.0,88.0,39.4,36.0
13908,0,25,173.0,71.0,5.0,84.0,39.2,11.0
13909,1,33,156.0,57.0,23.0,104.0,40.3,139.0
13910,0,26,184.0,83.0,1.0,86.0,37.8,3.0
13911,1,31,166.0,64.0,26.0,104.0,40.8,154.0
13912,1,25,164.0,60.0,21.0,107.0,40.5,130.0
13913,1,40,169.0,63.0,9.0,90.0,39.7,41.0
13914,0,35,202.0,105.0,5.0,81.0,39.3,15.0
13915,1,24,169.0,71.0,4.0,77.0,38.8,11.0
13916,1,47,168.0,66.0,23.0,104.0,40.4,142.0
13917,1,23,165.0,61.0,23.0,104.0,40.4,134.0
13918,1,43,160.0,60.0,13.0,89.0,40.1,59.0
13919,1,23,172.0,69.0,24.0,103.0,40.8,134.0
13920,1,21,140.0,48.0,27.0,106.0,40.6,166.0
13921,0,50,195.0,97.0,3.0,81.0,38.4,11.0
13922,0,45,176.0,80.0,30.0,112.0,41.0,229.0
13923,1,24,153.0,57.0,21.0,105.0,40.2,126.0
13924,1,71,163.0,68.0,5.0,90.0,39.3,25.0
13925,1,23,170.0,60.0,19.0,100.0,40.4,103.0
13926,0,58,149.0,61.0,30.0,105.0,40.8,203.0
13927,0,68,174.0,78.0,5.0,88.0,39.2,25.0
13928,1,24,152.0,53.0,12.0,93.0,40.2,57.0
13929,1,21,162.0,60.0,16.0,96.0,40.0,79.0
13930,0,46,168.0,72.0,18.0,89.0,40.4,72.0
13931,1,41,150.0,51.0,22.0,95.0,40.2,117.0
13932,1,23,154.0,57.0,6.0,74.0,39.2,16.0
13933,1,33,169.0,68.0,16.0,98.0,40.0,84.0
13934,1,21,161.0,60.0,19.0,101.0,40.3,104.0
13935,0,29,188.0,89.0,29.0,111.0,40.8,200.0
13936,0,69,181.0,86.0,15.0,92.0,40.1,88.0
13937,0,25,202.0,100.0,9.0,94.0,39.8,39.0
13938,0,23,192.0,91.0,7.0,76.0,39.6,10.0
13939,1,73,153.0,55.0,23.0,107.0,41.1,163.0
13940,1,33,159.0,53.0,17.0,94.0,40.0,85.0
13941,1,30,159.0,60.0,16.0,89.0,40.4,69.0
13942,0,58,182.0,90.0,6.0,84.0,39.6,25.0
13943,1,36,174.0,67.0,27.0,110.0,40.8,178.0
13944,1,26,151.0,53.0,4.0,76.0,39.0,12.0
13945,1,35,177.0,71.0,8.0,95.0,39.7,39.0
13946,0,33,214.0,112.0,30.0,107.0,41.0,209.0
13947,1,62,178.0,73.0,16.0,93.0,40.5,83.0
13948,0,22,179.0,75.0,29.0,108.0,40.8,168.0
13949,1,38,157.0,57.0,5.0,83.0,39.3,19.0
13950,1,52,181.0,76.0,19.0,98.0,40.2,104.0
13951,0,34,175.0,72.0,22.0,105.0,40.7,129.0
13952,1,76,155.0,55.0,7.0,86.0,39.6,34.0
13953,1,33,162.0,56.0,6.0,80.0,39.9,21.0
13954,1,54,169.0,66.0,13.0,96.0,40.1,71.0
13955,0,26,171.0,67.0,18.0,93.0,40.7,64.0
13956,0,38,186.0,82.0,17.0,95.0,40.1,81.0
13957,1,26,159.0,58.0,28.0,114.0,40.7,195.0
13958,1,44,167.0,67.0,21.0,97.0,40.3,112.0
13959,1,21,182.0,77.0,23.0,97.0,40.7,111.0
13960,1,20,160.0,62.0,26.0,104.0,40.9,149.0
13961,1,59,183.0,79.0,9.0,82.0,40.0,35.0
13962,1,23,179.0,75.0,4.0,89.0,38.8,16.0
13963,1,35,167.0,67.0,13.0,93.0,40.2,62.0
13964,1,58,177.0,68.0,9.0,88.0,39.9,42.0
13965,1,71,165.0,60.0,12.0,93.0,40.1,66.0
13966,0,35,172.0,79.0,25.0,103.0,41.3,144.0
13967,1,22,173.0,66.0,20.0,93.0,40.8,91.0
13968,1,74,163.0,65.0,22.0,100.0,40.5,137.0
13969,0,39,181.0,81.0,3.0,77.0,37.9,6.0
13970,0,32,172.0,76.0,19.0,90.0,40.5,68.0
13971,0,22,171.0,71.0,9.0,83.0,39.7,17.0
13972,1,64,168.0,69.0,11.0,85.0,40.2,48.0
13973,1,34,158.0,56.0,18.0,95.0,40.8,92.0
13974,0,21,193.0,88.0,15.0,90.0,40.4,50.0
13975,1,33,161.0,56.0,28.0,108.0,41.4,182.0
13976,0,39,202.0,104.0,19.0,100.0,40.3,115.0
13977,0,28,186.0,93.0,25.0,109.0,41.2,166.0
13978,0,34,182.0,86.0,25.0,101.0,41.3,139.0
13979,0,70,192.0,92.0,3.0,76.0,38.8,11.0
13980,1,52,149.0,53.0,3.0,73.0,38.3,9.0
13981,0,45,175.0,78.0,26.0,99.0,40.8,146.0
13982,1,28,167.0,66.0,3.0,87.0,38.5,12.0
13983,1,55,174.0,70.0,11.0,83.0,40.0,44.0
13984,0,40,168.0,72.0,14.0,99.0,39.8,73.0
13985,1,73,156.0,59.0,2.0,81.0,37.7,9.0
13986,0,22,194.0,91.0,23.0,100.0,40.5,114.0
13987,0,57,169.0,72.0,8.0,84.0,39.7,30.0
13988,0,41,188.0,91.0,20.0,106.0,40.5,135.0
13989,1,71,178.0,77.0,16.0,100.0,40.1,96.0
13990,0,49,186.0,89.0,26.0,101.0,41.3,165.0
13991,0,37,174.0,74.0,12.0,89.0,40.1,44.0
13992,1,74,168.0,69.0,5.0,85.0,39.4,23.0
13993,0,36,180.0,83.0,21.0,107.0,40.5,136.0
13994,0,25,184.0,88.0,19.0,96.0,40.5,84.0
13995,1,29,170.0,68.0,8.0,87.0,39.7,32.0
13996,1,41,163.0,61.0,26.0,108.0,40.8,170.0
13997,1,27,158.0,56.0,14.0,96.0,39.8,71.0
13998,0,32,184.0,85.0,5.0,89.0,39.1,18.0
13999,0,68,183.0,90.0,24.0,104.0,40.8,186.0
14000,0,47,180.0,88.0,6.0,91.0,38.9,28.0
14001,0,24,179.0,84.0,17.0,102.0,40.2,88.0
14002,0,50,188.0,93.0,23.0,100.0,40.8,146.0
14003,1,31,175.0,68.0,12.0,91.0,40.3,54.0
14004,1,26,170.0,69.0,24.0,107.0,40.8,146.0
14005,1,20,163.0,56.0,7.0,79.0,39.4,22.0
14006,1,51,171.0,72.0,30.0,108.0,41.1,197.0
14007,1,21,168.0,63.0,23.0,103.0,40.3,130.0
14008,0,79,194.0,101.0,14.0,90.0,40.0,89.0
14009,1,58,172.0,67.0,9.0,90.0,40.1,44.0
14010,1,73,176.0,70.0,18.0,97.0,40.2,105.0
14011,1,23,166.0,66.0,20.0,98.0,40.5,102.0
14012,1,50,160.0,58.0,17.0,92.0,40.1,86.0
14013,0,22,182.0,84.0,29.0,114.0,41.0,200.0
14014,1,78,174.0,73.0,24.0,95.0,40.7,136.0
14015,1,25,150.0,50.0,21.0,107.0,40.5,133.0
14016,0,56,179.0,87.0,5.0,95.0,39.1,29.0
14017,1,38,156.0,52.0,25.0,100.0,40.6,144.0
14018,0,50,169.0,75.0,20.0,106.0,40.7,137.0
14019,1,34,154.0,58.0,26.0,108.0,40.7,168.0
14020,1,33,178.0,76.0,3.0,76.0,38.5,8.0
14021,1,24,175.0,67.0,25.0,103.0,40.5,141.0
14022,1,23,154.0,58.0,16.0,90.0,40.1,70.0
14023,1,59,153.0,54.0,26.0,108.0,40.9,181.0
14024,1,62,156.0,57.0,26.0,105.0,40.8,173.0
14025,0,68,189.0,95.0,16.0,103.0,40.3,123.0
14026,0,74,187.0,90.0,12.0,77.0,40.1,47.0
14027,1,27,168.0,60.0,11.0,89.0,39.8,47.0
14028,0,24,185.0,89.0,20.0,109.0,40.6,127.0
14029,0,25,190.0,95.0,3.0,85.0,38.4,9.0
14030,1,61,153.0,52.0,2.0,81.0,37.9,8.0
14031,0,49,183.0,86.0,18.0,97.0,40.1,102.0
14032,0,76,193.0,103.0,18.0,95.0,40.3,127.0
14033,0,57,192.0,97.0,17.0,96.0,40.4,105.0
14034,0,22,190.0,94.0,26.0,108.0,40.6,161.0
14035,0,52,194.0,100.0,2.0,80.0,38.2,7.0
14036,0,24,174.0,80.0,12.0,99.0,40.1,56.0
14037,1,20,163.0,57.0,19.0,96.0,40.5,94.0
14038,0,41,178.0,81.0,10.0,80.0,39.9,26.0
14039,1,70,173.0,70.0,19.0,94.0,40.7,104.0
14040,1,65,168.0,66.0,24.0,111.0,40.6,174.0
14041,0,22,167.0,73.0,18.0,94.0,40.7,66.0
14042,0,27,177.0,75.0,19.0,101.0,40.0,95.0
14043,0,79,193.0,97.0,2.0,80.0,38.0,10.0
14044,1,63,157.0,57.0,28.0,103.0,40.8,181.0
14045,0,73,183.0,90.0,21.0,94.0,40.5,136.0
14046,0,43,179.0,83.0,5.0,81.0,39.5,15.0
14047,1,48,161.0,61.0,17.0,87.0,40.2,75.0
14048,0,35,175.0,77.0,25.0,100.0,40.8,132.0
14049,0,33,192.0,97.0,22.0,101.0,40.4,126.0
14050,1,33,155.0,58.0,19.0,108.0,41.0,123.0
14051,0,50,174.0,79.0,12.0,88.0,39.4,51.0
14052,1,46,169.0,72.0,4.0,86.0,38.6,17.0
14053,1,39,172.0,72.0,3.0,87.0,38.7,12.0
14054,1,38,170.0,69.0,6.0,79.0,39.2,20.0
14055,1,22,175.0,69.0,15.0,97.0,40.3,74.0
14056,0,63,180.0,85.0,10.0,93.0,39.8,57.0
14057,0,69,195.0,95.0,10.0,92.0,39.6,61.0
14058,1,41,152.0,56.0,26.0,110.0,40.9,178.0
14059,0,31,172.0,76.0,9.0,94.0,39.7,37.0
14060,0,56,191.0,101.0,12.0,98.0,40.1,78.0
14061,0,30,193.0,89.0,27.0,94.0,40.6,118.0
14062,1,53,163.0,60.0,13.0,86.0,40.1,58.0
14063,0,33,173.0,76.0,18.0,89.0,40.1,63.0
14064,1,27,162.0,64.0,25.0,108.0,41.0,157.0
14065,1,25,175.0,72.0,10.0,83.0,39.3,34.0
14066,1,75,169.0,69.0,27.0,100.0,40.4,167.0
14067,1,25,157.0,56.0,28.0,109.0,41.2,181.0
14068,0,49,188.0,93.0,25.0,105.0,40.7,176.0
14069,1,20,170.0,65.0,3.0,76.0,38.2,8.0
14070,0,35,182.0,84.0,22.0,98.0,41.0,112.0
14071,0,35,183.0,79.0,13.0,90.0,40.0,49.0
14072,1,24,174.0,72.0,2.0,77.0,37.9,6.0
14073,1,47,179.0,78.0,8.0,86.0,39.4,33.0
14074,0,34,189.0,90.0,15.0,92.0,40.3,64.0
14075,1,31,151.0,52.0,5.0,79.0,39.1,17.0
14076,0,73,178.0,80.0,10.0,92.0,40.1,60.0
14077,1,43,154.0,55.0,10.0,89.0,39.8,46.0
14078,0,62,181.0,83.0,13.0,94.0,40.1,75.0
14079,0,33,181.0,82.0,4.0,89.0,38.6,14.0
14080,1,54,163.0,60.0,28.0,114.0,41.0,208.0
14081,1,67,173.0,74.0,4.0,76.0,38.8,14.0
14082,1,20,158.0,58.0,5.0,84.0,38.9,18.0
14083,0,29,192.0,97.0,10.0,84.0,39.5,30.0
14084,0,37,180.0,85.0,22.0,96.0,40.8,108.0
14085,1,20,164.0,66.0,16.0,96.0,40.5,77.0
14086,0,57,182.0,88.0,28.0,101.0,40.8,188.0
14087,1,49,164.0,66.0,23.0,101.0,40.5,135.0
14088,0,26,182.0,82.0,25.0,98.0,40.7,116.0
14089,1,27,156.0,56.0,25.0,110.0,40.7,165.0
14090,0,72,191.0,97.0,29.0,116.0,41.0,287.0
14091,1,32,173.0,69.0,7.0,88.0,39.4,29.0
14092,1,42,179.0,80.0,9.0,87.0,39.9,37.0
14093,0,35,174.0,75.0,9.0,101.0,39.9,48.0
14094,0,56,185.0,91.0,23.0,102.0,40.5,158.0
14095,0,68,175.0,74.0,8.0,81.0,39.4,31.0
14096,0,56,179.0,87.0,20.0,107.0,40.4,151.0
14097,1,26,163.0,60.0,21.0,98.0,40.7,110.0
14098,0,63,154.0,62.0,28.0,101.0,40.9,180.0
14099,0,25,175.0,75.0,9.0,86.0,39.7,24.0
14100,1,35,155.0,54.0,17.0,101.0,40.4,99.0
14101,1,68,175.0,72.0,15.0,92.0,40.2,78.0
14102,1,20,167.0,58.0,5.0,76.0,39.3,14.0
14103,1,59,148.0,51.0,10.0,93.0,39.7,54.0
14104,0,26,196.0,95.0,16.0,94.0,40.6,69.0
14105,0,20,189.0,90.0,27.0,98.0,40.7,122.0
14106,0,32,190.0,82.0,23.0,98.0,40.5,113.0
14107,1,44,166.0,65.0,6.0,83.0,39.2,23.0
14108,1,62,161.0,59.0,17.0,88.0,40.3,82.0
14109,0,52,189.0,85.0,25.0,105.0,40.6,175.0
14110,1,47,165.0,67.0,3.0,85.0,38.5,12.0
14111,0,28,186.0,83.0,26.0,106.0,41.0,155.0
14112,1,46,162.0,61.0,15.0,100.0,40.1,87.0
14113,0,57,186.0,89.0,9.0,83.0,39.6,36.0
14114,0,22,172.0,75.0,25.0,106.0,40.8,137.0
14115,1,34,156.0,56.0,24.0,102.0,40.7,141.0
14116,0,63,197.0,101.0,12.0,94.0,40.3,75.0
14117,1,21,188.0,78.0,21.0,91.0,41.0,87.0
14118,1,38,167.0,68.0,17.0,97.0,40.2,89.0
14119,0,65,195.0,100.0,24.0,98.0,40.5,166.0
14120,1,63,171.0,68.0,7.0,84.0,39.8,30.0
14121,1,33,177.0,72.0,14.0,92.0,40.3,64.0
14122,1,47,165.0,67.0,6.0,89.0,39.5,27.0
14123,1,57,172.0,70.0,28.0,105.0,41.2,179.0
14124,0,60,191.0,95.0,2.0,72.0,38.1,5.0
14125,1,26,161.0,54.0,13.0,94.0,40.3,64.0
14126,0,22,191.0,93.0,2.0,89.0,38.4,7.0
14127,1,68,150.0,57.0,24.0,111.0,40.7,178.0
14128,1,20,176.0,69.0,10.0,84.0,40.2,35.0
14129,0,70,189.0,87.0,16.0,94.0,40.5,100.0
14130,1,68,158.0,58.0,14.0,85.0,40.2,65.0
14131,0,62,191.0,96.0,2.0,85.0,38.2,9.0
14132,0,24,191.0,89.0,3.0,73.0,38.5,3.0
14133,0,28,174.0,81.0,26.0,109.0,40.9,166.0
14134,0,64,194.0,97.0,5.0,80.0,39.2,20.0
14135,0,79,177.0,77.0,7.0,92.0,39.3,43.0
14136,1,51,164.0,68.0,21.0,97.0,40.7,115.0
14137,0,41,179.0,84.0,19.0,103.0,40.6,117.0
14138,0,34,200.0,98.0,13.0,89.0,40.1,52.0
14139,1,27,154.0,53.0,2.0,79.0,38.5,7.0
14140,0,20,190.0,86.0,4.0,75.0,39.1,4.0
14141,0,25,166.0,70.0,5.0,85.0,39.4,12.0
14142,1,40,176.0,74.0,7.0,92.0,39.7,33.0
14143,0,71,177.0,83.0,17.0,100.0,40.0,121.0
14144,1,23,167.0,64.0,20.0,96.0,40.3,98.0
14145,1,36,173.0,68.0,27.0,108.0,40.8,172.0
14146,0,28,182.0,87.0,29.0,104.0,40.8,167.0
14147,0,33,201.0,104.0,9.0,85.0,39.9,31.0
14148,1,59,157.0,60.0,25.0,107.0,40.7,170.0
14149,1,29,162.0,66.0,7.0,94.0,39.5,33.0
14150,1,20,173.0,69.0,17.0,95.0,40.4,80.0
14151,0,74,176.0,81.0,12.0,93.0,40.2,74.0
14152,1,61,159.0,61.0,3.0,84.0,39.0,13.0
14153,1,46,174.0,73.0,12.0,93.0,39.7,59.0
14154,1,24,167.0,63.0,24.0,97.0,40.6,121.0
14155,0,36,195.0,93.0,5.0,89.0,39.2,20.0
14156,0,44,182.0,86.0,26.0,107.0,40.7,181.0
14157,1,22,154.0,55.0,3.0,86.0,38.2,12.0
14158,1,41,161.0,57.0,14.0,92.0,40.2,69.0
14159,0,29,191.0,87.0,13.0,94.0,40.1,56.0
14160,0,69,175.0,82.0,20.0,101.0,40.3,143.0
14161,1,42,142.0,43.0,17.0,91.0,40.8,85.0
14162,0,30,183.0,86.0,9.0,87.0,39.7,29.0
14163,1,38,176.0,77.0,25.0,98.0,40.5,130.0
14164,1,23,169.0,68.0,8.0,83.0,39.9,28.0
14165,1,29,179.0,73.0,21.0,108.0,40.6,130.0
14166,1,73,158.0,60.0,17.0,97.0,40.3,101.0
14167,0,30,182.0,88.0,4.0,78.0,39.1,8.0
14168,0,69,189.0,92.0,6.0,90.0,39.1,34.0
14169,1,44,164.0,61.0,8.0,89.0,39.4,37.0
14170,0,29,190.0,92.0,22.0,93.0,40.5,93.0
14171,1,67,164.0,65.0,21.0,105.0,40.6,139.0
14172,0,29,174.0,73.0,16.0,96.0,40.5,69.0
14173,1,52,178.0,79.0,3.0,83.0,39.0,11.0
14174,0,21,205.0,102.0,8.0,87.0,39.3,25.0
14175,1,66,174.0,69.0,28.0,111.0,40.9,202.0
14176,0,29,166.0,68.0,21.0,96.0,40.6,88.0
14177,0,38,173.0,77.0,3.0,91.0,38.8,12.0
14178,1,22,170.0,70.0,27.0,107.0,40.5,162.0
14179,0,37,192.0,97.0,27.0,103.0,40.7,169.0
14180,1,49,177.0,72.0,30.0,116.0,40.9,222.0
14181,0,43,193.0,98.0,19.0,100.0,40.2,116.0
14182,0,60,183.0,87.0,17.0,97.0,40.6,106.0
14183,0,41,176.0,81.0,13.0,93.0,40.3,60.0
14184,1,54,177.0,75.0,10.0,91.0,39.7,48.0
14185,1,48,159.0,60.0,18.0,89.0,40.6,84.0
14186,1,36,179.0,75.0,18.0,94.0,40.0,86.0
14187,0,27,181.0,83.0,14.0,88.0,40.2,45.0
14188,1,43,161.0,59.0,4.0,75.0,39.7,12.0
14189,1,20,160.0,57.0,9.0,89.0,39.4,38.0
14190,0,40,180.0,81.0,9.0,85.0,39.9,30.0
14191,1,20,169.0,61.0,28.0,102.0,41.0,155.0
14192,1,75,184.0,81.0,2.0,75.0,37.9,7.0
14193,0,24,182.0,76.0,26.0,114.0,40.7,177.0
14194,1,22,161.0,55.0,29.0,102.0,40.6,164.0
14195,1,53,178.0,70.0,18.0,95.0,40.6,95.0
14196,1,39,170.0,71.0,12.0,95.0,40.4,60.0
14197,0,57,178.0,83.0,2.0,79.0,38.1,7.0
14198,0,26,187.0,88.0,18.0,94.0,40.6,75.0
14199,1,23,145.0,44.0,12.0,92.0,40.0,57.0
14200,1,66,162.0,62.0,15.0,97.0,40.7,87.0
14201,0,38,191.0,89.0,8.0,82.0,39.4,24.0
14202,0,22,187.0,89.0,21.0,99.0,40.3,100.0
14203,0,49,177.0,77.0,5.0,95.0,39.6,26.0
14204,1,35,175.0,72.0,23.0,108.0,40.9,145.0
14205,1,78,156.0,61.0,20.0,102.0,40.4,131.0
14206,1,51,151.0,58.0,5.0,83.0,38.9,21.0
14207,1,23,159.0,59.0,8.0,91.0,39.9,36.0
14208,0,31,179.0,77.0,24.0,97.0,40.8,111.0
14209,1,22,160.0,61.0,29.0,98.0,41.0,149.0
14210,0,20,180.0,79.0,7.0,83.0,39.3,14.0
14211,1,38,162.0,60.0,17.0,102.0,40.3,100.0
14212,0,47,177.0,80.0,27.0,104.0,40.8,176.0
14213,0,43,185.0,83.0,28.0,108.0,40.9,195.0
14214,1,55,176.0,71.0,27.0,106.0,40.8,174.0
14215,0,25,181.0,83.0,15.0,83.0,40.4,35.0
14216,1,56,176.0,70.0,8.0,86.0,39.5,35.0
14217,1,25,149.0,54.0,11.0,95.0,39.7,55.0
14218,0,39,186.0,88.0,25.0,101.0,40.9,146.0
14219,0,44,196.0,102.0,17.0,107.0,40.4,124.0
14220,0,34,204.0,104.0,21.0,104.0,40.6,134.0
14221,1,42,159.0,58.0,7.0,84.0,39.4,28.0
14222,0,27,190.0,98.0,24.0,105.0,40.0,146.0
14223,1,26,174.0,67.0,6.0,84.0,39.4,22.0
14224,1,29,138.0,45.0,28.0,105.0,40.6,175.0
14225,1,32,176.0,77.0,21.0,103.0,40.5,118.0
14226,1,46,157.0,60.0,23.0,103.0,40.9,141.0
14227,1,32,175.0,68.0,14.0,90.0,40.4,61.0
14228,0,49,170.0,73.0,11.0,86.0,40.1,41.0
14229,0,54,186.0,88.0,7.0,92.0,39.7,36.0
14230,0,48,175.0,78.0,5.0,86.0,39.6,19.0
14231,0,46,179.0,82.0,29.0,104.0,40.7,189.0
14232,0,70,176.0,83.0,21.0,111.0,40.6,183.0
14233,1,22,163.0,64.0,28.0,105.0,40.9,164.0
14234,0,49,193.0,97.0,3.0,84.0,38.5,12.0
14235,1,34,146.0,53.0,7.0,93.0,39.8,35.0
14236,0,55,181.0,78.0,23.0,108.0,41.0,171.0
14237,0,45,171.0,73.0,19.0,105.0,40.2,122.0
14238,1,51,153.0,56.0,27.0,102.0,40.8,166.0
14239,1,63,174.0,73.0,9.0,88.0,39.5,42.0
14240,1,22,151.0,54.0,17.0,100.0,40.2,93.0
14241,0,32,187.0,85.0,11.0,87.0,39.9,37.0
14242,1,35,168.0,69.0,24.0,104.0,40.4,142.0
14243,1,61,166.0,69.0,28.0,114.0,40.9,208.0
14244,1,27,171.0,65.0,12.0,100.0,40.3,65.0
14245,0,61,167.0,70.0,9.0,86.0,39.9,38.0
14246,1,53,173.0,68.0,7.0,96.0,39.3,38.0
14247,0,39,189.0,88.0,9.0,83.0,39.8,28.0
14248,0,52,177.0,73.0,27.0,111.0,41.1,207.0
14249,1,31,172.0,68.0,26.0,94.0,40.9,124.0
14250,0,25,176.0,74.0,27.0,107.0,40.9,156.0
14251,0,37,179.0,82.0,28.0,101.0,40.7,157.0
14252,1,32,172.0,72.0,8.0,80.0,39.5,26.0
14253,0,78,187.0,96.0,29.0,103.0,40.6,238.0
14254,0,32,205.0,107.0,3.0,89.0,38.3,12.0
14255,0,46,186.0,88.0,4.0,81.0,39.0,13.0
14256,0,54,199.0,97.0,11.0,96.0,39.9,66.0
14257,0,24,184.0,89.0,15.0,93.0,40.1,59.0
14258,0,45,197.0,104.0,16.0,101.0,40.1,104.0
14259,1,65,158.0,62.0,23.0,97.0,40.6,133.0
14260,1,57,148.0,51.0,8.0,85.0,39.6,36.0
14261,0,26,178.0,78.0,13.0,95.0,39.9,53.0
14262,1,23,155.0,55.0,18.0,93.0,40.2,85.0
14263,0,45,176.0,76.0,17.0,97.0,40.3,90.0
14264,0,25,177.0,78.0,26.0,108.0,40.9,156.0
14265,1,77,178.0,77.0,29.0,108.0,41.3,202.0
14266,1,22,166.0,61.0,18.0,97.0,40.3,91.0
14267,1,29,168.0,69.0,5.0,91.0,38.7,22.0
14268,0,59,179.0,81.0,5.0,83.0,39.1,20.0
14269,0,74,179.0,84.0,2.0,81.0,38.2,9.0
14270,0,35,175.0,79.0,10.0,81.0,40.0,24.0
14271,1,48,147.0,48.0,13.0,106.0,40.3,86.0
14272,1,41,152.0,55.0,25.0,103.0,40.6,153.0
14273,1,27,159.0,54.0,12.0,97.0,40.4,63.0
14274,0,52,193.0,98.0,18.0,105.0,40.3,131.0
14275,0,67,193.0,93.0,7.0,71.0,39.4,19.0
14276,1,38,177.0,72.0,9.0,88.0,39.8,38.0
14277,0,23,174.0,77.0,13.0,106.0,40.2,73.0
14278,1,26,154.0,54.0,24.0,102.0,40.6,138.0
14279,0,63,208.0,112.0,16.0,92.0,39.9,99.0
14280,0,74,206.0,117.0,5.0,92.0,39.2,34.0
14281,1,35,169.0,65.0,25.0,110.0,41.1,165.0
14282,0,29,161.0,64.0,5.0,92.0,39.3,17.0
14283,1,46,169.0,73.0,23.0,94.0,40.7,115.0
14284,1,25,162.0,61.0,23.0,107.0,40.5,142.0
14285,0,51,189.0,88.0,16.0,101.0,40.0,103.0
14286,1,31,146.0,50.0,6.0,80.0,39.3,21.0
14287,1,51,175.0,67.0,1.0,77.0,37.4,3.0
14288,1,48,171.0,69.0,21.0,99.0,40.6,118.0
14289,0,44,184.0,88.0,22.0,98.0,40.8,124.0
14290,1,48,162.0,68.0,7.0,93.0,39.5,35.0
14291,0,54,181.0,81.0,4.0,79.0,38.6,12.0
14292,1,70,170.0,66.0,3.0,86.0,38.8,14.0
14293,0,30,206.0,103.0,7.0,91.0,39.1,30.0
14294,0,45,177.0,81.0,19.0,102.0,40.4,116.0
14295,1,58,170.0,72.0,8.0,103.0,39.9,49.0
14296,0,53,202.0,103.0,22.0,97.0,40.3,137.0
14297,1,30,150.0,54.0,7.0,88.0,39.3,30.0
14298,0,46,190.0,99.0,3.0,85.0,38.7,12.0
14299,1,73,184.0,83.0,13.0,97.0,40.3,73.0
14300,0,26,197.0,101.0,7.0,87.0,39.3,24.0
14301,1,37,190.0,81.0,26.0,103.0,40.9,148.0
14302,0,30,187.0,85.0,13.0,94.0,40.5,56.0
14303,0,38,168.0,67.0,11.0,82.0,39.7,27.0
14304,0,40,174.0,82.0,26.0,104.0,40.9,162.0
14305,1,36,160.0,59.0,6.0,84.0,39.4,24.0
14306,0,72,175.0,81.0,19.0,96.0,40.6,124.0
14307,0,21,195.0,93.0,6.0,93.0,39.2,23.0
14308,1,25,163.0,54.0,5.0,86.0,39.2,20.0
14309,0,33,193.0,95.0,18.0,91.0,40.7,76.0
14310,1,27,174.0,74.0,4.0,87.0,38.8,16.0
14311,0,28,179.0,78.0,3.0,89.0,38.9,10.0
14312,1,33,164.0,65.0,26.0,105.0,40.6,157.0
14313,0,74,177.0,81.0,28.0,112.0,40.9,253.0
14314,1,28,164.0,64.0,27.0,107.0,40.9,167.0
14315,0,26,178.0,79.0,12.0,101.0,40.5,60.0
14316,1,58,162.0,57.0,25.0,109.0,40.8,175.0
14317,1,38,166.0,63.0,24.0,106.0,40.5,150.0
14318,1,45,171.0,64.0,10.0,86.0,39.7,42.0
14319,1,25,133.0,45.0,6.0,89.0,39.5,27.0
14320,1,37,171.0,69.0,18.0,97.0,39.9,94.0
14321,1,53,164.0,69.0,12.0,94.0,39.9,62.0
14322,0,26,201.0,104.0,10.0,88.0,39.7,36.0
14323,1,71,160.0,63.0,3.0,83.0,38.7,13.0
14324,0,51,177.0,74.0,11.0,94.0,40.0,56.0
14325,0,35,183.0,86.0,14.0,105.0,40.1,87.0
14326,0,35,189.0,97.0,10.0,102.0,40.2,60.0
14327,0,42,202.0,108.0,2.0,77.0,38.2,6.0
14328,0,55,190.0,93.0,14.0,97.0,40.2,86.0
14329,1,72,169.0,64.0,27.0,113.0,40.8,205.0
14330,1,22,160.0,63.0,7.0,89.0,39.4,29.0
14331,0,33,183.0,91.0,13.0,92.0,40.1,55.0
14332,0,39,188.0,90.0,26.0,117.0,41.0,216.0
14333,1,54,171.0,66.0,20.0,98.0,40.1,113.0
14334,0,52,184.0,85.0,22.0,101.0,40.4,141.0
14335,1,57,164.0,66.0,22.0,92.0,40.5,111.0
14336,1,55,161.0,62.0,21.0,104.0,40.5,134.0
14337,0,34,172.0,77.0,25.0,105.0,40.7,149.0
14338,0,20,182.0,86.0,4.0,86.0,38.6,10.0
14339,1,55,155.0,53.0,12.0,95.0,39.7,66.0
14340,0,47,190.0,89.0,24.0,104.0,40.7,161.0
14341,0,21,184.0,90.0,20.0,106.0,40.5,115.0
14342,0,34,196.0,102.0,22.0,99.0,41.1,123.0
